timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_20,ema_50,bb_middle,bb_upper,bb_lower,volume_ma
2022-01-03 13:00:00,3802.851200044642,3810.8495769411425,3793.5065608323393,3800.2081831232076,44626,3800.4703719176396,3800.8620589534175,,3801.228860512898,3801.854378304495,3800.4703719176396,3812.0576191220316,3788.8831247132475,52561.25
2022-01-03 14:00:00,3802.9245145176383,3807.9169978082336,3793.9806577567424,3802.6007184495943,52462,3800.312490828347,3800.8044401667444,,3801.359513649726,3801.8836465454797,3800.312490828347,3811.680337016828,3788.944644639866,52426.0
2022-01-03 15:00:00,3801.453700205787,3811.612396151796,3794.3086435778955,3801.173250273751,42983,3800.094574916132,3800.6838641652157,,3801.3417742805855,3801.855787868157,3800.094574916132,3811.2053571717815,3788.9837926604823,51873.35
2022-01-03 16:00:00,3814.9285154146555,3808.525961747983,3795.556954165165,3808.0236221239875,48202,3800.1418367006236,3800.7698045598327,,3801.978140741862,3802.097663721327,3800.1418367006236,3811.3849542104026,3788.8987191908445,51657.3
2022-01-03 17:00:00,3802.7238454953695,3813.185067741298,3797.2575510365577,3804.3919195208787,47784,3800.8019463127384,3800.8209191146107,,3802.208024435102,3802.1876345369956,3800.8019463127384,3811.3614975465575,3790.2423950789193,50889.15
2022-01-03 18:00:00,3805.587046994047,3810.204543519009,3798.022105273141,3804.328230932977,43747,3801.329696039821,3800.9962379700573,,3802.409948863471,3802.2715794937008,3801.329696039821,3811.456326957807,3791.203065121835,51023.05
2022-01-03 19:00:00,3805.6274265934267,3807.957265487244,3798.5978549049946,3806.0636268289595,52532,3801.7271158733697,3800.945990156017,,3802.7579181935175,3802.4202872323385,3801.7271158733697,3811.9460308908333,3791.508200855906,51188.85
2022-01-03 20:00:00,3792.064994088056,3807.4851835903064,3791.6234105274402,3797.7067442505704,51108,3801.7712396236298,3801.081443717411,,3802.2768540084753,3802.2354424095242,3801.7712396236298,3811.908311862207,3791.6341673850525,51154.9
2022-01-03 21:00:00,3820.8162363563215,3823.4178257702074,3805.2155827129664,3816.6844400565483,59193,3802.4724896469515,3801.1945986578444,,3803.6490050606726,3802.8020697682314,3802.4724896469515,3814.6110816534488,3790.3338976404543,51150.95
2022-01-03 22:00:00,3811.81528472323,3816.860455724458,3805.0878085616487,3814.3868170551214,56894,3802.9693690107997,3801.4154887802874,,3804.671653822049,3803.2563735834037,3802.9693690107997,3816.212016540054,3789.7267214815456,51727.0
2022-01-03 23:00:00,3814.603844214321,3829.442550358622,3810.850039233147,3818.90359618761,40231,3804.6309871926874,3801.8608082345577,,3806.0270769044832,3803.8699901561176,3804.6309871926874,3817.0487267155813,3792.2132476697934,50957.9
2022-01-04 00:00:00,3810.651795148394,3817.9867386215687,3800.1829978889664,3813.593710434331,52030,3805.228363563783,3802.2127381689056,,3806.7477086692306,3804.2513125199694,3805.228363563783,3818.179570716742,3792.2771564108243,50542.2
2022-01-04 01:00:00,3806.2913495994435,3812.3427149044805,3797.2489086847463,3805.0115667916543,54279,3805.66737042436,3802.3916625126913,,3806.5823618237473,3804.2811264129764,3805.66737042436,3817.9103751396287,3793.424365709091,50693.65
2022-01-04 02:00:00,3800.103657018247,3813.815140294309,3792.9374019343904,3800.7277328931386,57825,3805.6209355984975,3802.35830551625,,3806.02477811607,3804.1417776474927,3805.6209355984975,3817.934832569739,3793.307038627256,50772.4
2022-01-04 03:00:00,3813.218095952131,3823.8895833659235,3808.5466502754434,3814.3242380473525,52411,3806.402810074234,3802.6728493205965,,3806.8152028714303,3804.541089820036,3806.402810074234,3818.847976100681,3793.9576440477867,50771.65
2022-01-04 04:00:00,3806.4825477860845,3809.424441181419,3802.309990296915,3805.4618534473666,57982,3806.3630777799553,3802.9740069438512,,3806.686312450091,3804.577198197579,3806.3630777799553,3818.8152825495126,3793.910873010398,50740.8
2022-01-04 05:00:00,3812.230394506809,3820.3344588321575,3800.2609162470126,3810.501801112665,52798,3807.007972183019,3803.2852153645636,,3807.049692322717,3804.8095355667983,3807.007972183019,3818.8722126202138,3795.143731745824,50795.85
2022-01-04 06:00:00,3814.2460358051358,3824.8426470699824,3808.940958534826,3811.7864558627252,48774,3807.472035873857,3803.603909555615,,3807.5008126598605,3805.083140284286,3807.472035873857,3819.3207545747023,3795.6233171730114,50503.55
2022-01-04 07:00:00,3815.4822109904835,3820.337723556904,3803.5372911693976,3811.5333608643696,46552,3807.665551145452,3803.889747095319,,3807.884864869814,3805.336090110956,3807.665551145452,3819.653014329487,3795.6780879614166,50173.35
2022-01-04 08:00:00,3809.2900659194547,3817.2167311292083,3795.177118390833,3807.5537770915603,55057,3807.7482822674183,3803.9643985040752,,3807.8533327004566,3805.4230582278424,3807.7482822674183,3819.7072207667197,3795.789343768117,50873.5
2022-01-04 09:00:00,3813.4273435785385,3826.88070797162,3810.5312576667698,3816.433324896831,54699,3808.5595393560993,3804.284675178316,,3808.670474814397,3805.8548333913322,3808.5595393560993,3820.566038532395,3796.5530401798037,51377.15
2022-01-04 10:00:00,3808.303686834311,3818.3004289821647,3802.16109978752,3809.8233605516943,55558,3808.9206714612046,3804.1591768805165,,3808.780273456044,3806.010461907425,3808.9206714612046,3820.6026186331287,3797.2387242892805,51531.95
2022-01-04 11:00:00,3806.255324403008,3819.5416770682104,3804.8001087202315,3811.6757130694036,46513,3809.4457946009875,3804.327320748677,,3809.0560296096974,3806.2326286196594,3809.4457946009875,3820.593370303209,3798.2982188987658,51708.45
2022-01-04 12:00:00,3810.808728387478,3825.1367983848854,3806.08046596546,3815.5742030163824,48833,3809.823323645607,3804.4959785632855,,3809.676808029382,3806.5989648705113,3809.823323645607,3821.2753688385947,3798.3712784526197,51740.0
2022-01-04 13:00:00,3812.989093916739,3819.469743297012,3800.328862117686,3810.0202014943034,60025,3810.1047377442783,3804.476458768503,,3809.7095121688985,3806.733131012621,3810.1047377442783,3821.267779142318,3798.9416963462386,52352.05
2022-01-04 14:00:00,3818.681223225885,3830.11157390048,3804.0131451033544,3820.2709469081137,49317,3810.901873543035,3805.0343999581087,,3810.7153630964426,3807.264025753621,3810.901873543035,3822.592529831369,3799.211217254701,52630.55
2022-01-04 15:00:00,3812.5053854154653,3821.2866818297402,3800.742819210409,3810.507830595383,52526,3811.124083731356,3805.2996388826186,,3810.6955980963417,3807.3912337866313,3811.124083731356,3822.5943973816293,3799.653770081083,52630.25
2022-01-04 16:00:00,3819.423052551795,3822.7826629825336,3812.470412898929,3818.8893418768826,58741,3812.1832136126714,3805.745538921436,,3811.4759546468695,3807.842139986249,3812.1832136126714,3822.264854723683,3802.1015725016596,53011.9
2022-01-04 17:00:00,3809.2058019389374,3817.529914461116,3801.855223652668,3808.584456196447,57946,3811.7782144196667,3805.7611956005726,,3811.2005738420676,3807.8712504258647,3811.7782144196667,3821.7486664930207,3801.8077623463128,52949.55
2022-01-04 18:00:00,3814.4591510811942,3820.5577646195957,3803.2496128812786,3812.90503234202,47148,3811.704125184012,3806.0109132800226,,3811.3629032230156,3808.068653638263,3811.704125184012,3821.614802262397,3801.793448105627,52462.25
2022-01-04 19:00:00,3828.2839137103133,3839.2521575468218,3819.2872570841946,3824.820706762222,54093,3811.9999807127415,3806.4734003657527,,3812.644598798178,3808.7255968980267,3811.9999807127415,3823.0977656070413,3800.9021958184417,53155.35
2022-01-04 20:00:00,3824.6890465684255,3836.437238819822,3821.008128196155,3829.252356662465,52593,3812.782913024149,3806.943280694293,,3814.226290023348,3809.530567869181,3812.782913024149,3826.2998324942128,3799.265993554085,53183.5
2022-01-04 21:00:00,3823.400150783613,3827.883971854774,3810.99246118841,3818.683211188548,55738,3813.4664952439934,3807.206313547703,,3814.650758705748,3809.889495058176,3813.4664952439934,3826.708635196264,3800.224355291723,53256.45
2022-01-04 22:00:00,3820.261318062324,3826.725061801916,3819.594710118522,3821.553962882223,48961,3814.507806743448,3807.4958250766645,,3815.308206722555,3810.3469251689235,3814.507806743448,3826.7713793210464,3802.2442341658493,52813.25
2022-01-04 23:00:00,3815.651105501058,3827.6897897257636,3809.056782011139,3816.65802293506,53399,3814.6244959878327,3808.0051909897943,,3815.4367606475553,3810.5944191989684,3814.6244959878327,3826.925070757014,3802.3239212186513,52862.65
2022-01-05 00:00:00,3819.0325520422925,3818.3551671813843,3803.534239355417,3813.78189997019,51977,3815.040498313975,3808.405364261371,,3815.2791548687587,3810.7194184448986,3815.040498313975,3826.5752463149233,3803.505750313027,52562.4
2022-01-05 01:00:00,3803.8450502767428,3811.3832875835074,3796.8670387450184,3803.637394066649,58002,3814.6972779616735,3808.5158075395448,,3814.1704157447484,3810.441691998693,3814.6972779616735,3827.1709509897255,3802.2236049336216,52822.6
2022-01-05 02:00:00,3812.187981744134,3833.206278730429,3805.384783603598,3811.7161032300737,44482,3814.6937603300407,3808.813644219239,,3813.936671695732,3810.491668909727,3814.6937603300407,3827.1709288209495,3802.216591839132,52608.0
2022-01-05 03:00:00,3808.786319322777,3817.257354758913,3800.5660481938644,3811.1222390229095,48810,3814.6732042379676,3808.982900207894,,3813.6686304887967,3810.51639714946,3814.6732042379676,3827.1736288452507,3802.1727796306845,52720.9
2022-01-05 04:00:00,3803.673573401935,3814.970026171797,3800.3657660653203,3809.1313199646515,55818,3814.7520813816227,3809.0765420116245,,3813.2365056769736,3810.4620803971147,3814.7520813816227,3827.0821023343624,3802.422060428883,52758.95
2022-01-05 05:00:00,3803.9658366705166,3810.062305933471,3797.6242080762827,3806.0070367466137,54351,3814.2307669741117,3809.48325809556,,3812.547984826463,3810.2873728029776,3814.2307669741117,3827.130000578294,3801.3315333699293,52741.55
2022-01-05 06:00:00,3825.178167419519,3828.236084048702,3815.620328455159,3821.6038965793755,57051,3814.819793775496,3809.8824123668983,,3813.4104526124547,3810.731158049111,3814.819793775496,3827.9455205289587,3801.694067022033,52816.2
2022-01-05 07:00:00,3811.9275171730574,3810.0574517031014,3790.4933234207415,3807.680407372586,57000,3814.6200284906545,3810.1113919227478,,3812.8647340181815,3810.611520767679,3814.6200284906545,3828.0649634373513,3801.1750935439577,53340.55
2022-01-05 08:00:00,3803.5315813240827,3809.9192044245974,3804.741876697273,3805.7633442489746,56179,3814.129485552284,3810.1935302195193,,3812.188411183019,3810.421396198318,3814.129485552284,3828.1321737822964,3800.126797322272,53707.85
2022-01-05 09:00:00,3831.2734568248056,3837.4122501090283,3819.9379398355586,3827.9311588749033,64498,3815.0250334213147,3810.778418426365,,3813.687720487008,3811.1080535581837,3815.0250334213147,3830.165897752052,3799.8841690905774,53931.5
2022-01-05 10:00:00,3822.169517736882,3836.091019120113,3816.6044268886085,3824.1732635176545,50725,3815.2201492517916,3811.1367537100596,,3814.686343632784,3811.620414733065,3815.2201492517916,3830.741452249706,3799.698846253877,54001.9
2022-01-05 11:00:00,3809.9677697387224,3813.368360905426,3804.8274912626816,3812.504736114127,57886,3815.3199945277292,3811.4347701713145,,3814.47857148815,3811.6550940029106,3815.3199945277292,3830.739016695396,3799.9009723600625,54269.9
2022-01-05 12:00:00,3811.147436185783,3819.5135835864844,3799.228962555236,3809.4947381212282,55177,3814.8502643399465,3811.5745612928195,,3814.0039206913007,3811.5703741644134,3814.8502643399465,3830.3834214366016,3799.3171072432915,54091.7
2022-01-05 13:00:00,3815.3283087056566,3821.1239466006227,3805.3503254817106,3808.2148971673123,57256,3814.831786388489,3811.5855981275167,,3813.4525851175877,3811.4387868311937,3814.831786388489,3830.3971732366426,3799.2663995403354,54057.2
2022-01-05 14:00:00,3808.660547638744,3812.369472049647,3793.9231553750105,3808.1796289250915,55973,3814.5955162176424,3811.6312076129734,,3812.9503988135402,3811.310976717229,3814.5955162176424,3830.425257497038,3798.765774938247,54498.45
2022-01-05 15:00:00,3814.5802325819836,3826.9258812406933,3811.897213704002,3811.9145277599996,46605,3813.9502072675314,3811.8653345057096,,3812.8517444274885,3811.334645385573,3813.9502072675314,3829.060768734232,3798.8396458008306,54124.05
2022-01-05 16:00:00,3820.003244546229,3834.5701721099285,3812.023447789965,3821.2963807873293,47836,3813.552408473775,3812.239247752464,,3813.655995509378,3811.725301675838,3813.552408473775,3827.326592441632,3799.778224505918,53886.2
2022-01-05 17:00:00,3827.7800126015277,3832.173350500195,3813.064047042838,3827.096955261741,46361,3813.973095677435,3812.757721852224,,3814.936086914365,3812.3281116203834,3813.973095677435,3828.8748704967315,3799.0713208581387,53417.35
2022-01-05 18:00:00,3826.289650028319,3834.5183076024396,3814.390775428995,3826.1712078264572,45276,3814.203957924646,3813.120673566273,,3816.0060984298025,3812.8709781382686,3814.203957924646,3829.7302153820774,3798.677700467215,53233.1
2022-01-05 19:00:00,3824.0946486789135,3842.3836773671874,3828.7695846694623,3830.3826364725774,57874,3814.890188601523,3813.640487905307,,3817.3752925291146,3813.5577098376534,3814.890188601523,3832.0050706400043,3797.7753065630413,53456.85
2022-01-05 20:00:00,3825.9819088056015,3832.2400673091784,3809.3160743290864,3820.647832308696,50673,3815.2334852184476,3813.9668799328215,,3817.686962984313,3813.835753856126,3815.2334852184476,3832.5292482845402,3797.937722152355,53391.65
2022-01-05 21:00:00,3822.799189209108,3829.981669853538,3813.9785920826307,3822.872762288798,53095,3816.1952536295553,3814.3030626420186,,3818.1808486323594,3814.1901463436816,3816.1952536295553,3832.905291582249,3799.4852156768616,53146.3
2022-01-05 22:00:00,3826.7787922114885,3829.792289197582,3815.912753271163,3824.697261835766,54590,3816.8443115598398,3814.8428729937227,,3818.801459413636,3814.6021900884693,3816.8443115598398,3833.827996183354,3799.8606269363254,53651.7
2022-01-05 23:00:00,3819.360723048395,3835.9618043481305,3817.5444178155885,3823.4956392728386,65533,3817.462981572336,3814.9790969780483,,3819.2485241621316,3814.950952801582,3817.462981572336,3834.4704680084096,3800.4554951362625,54487.85
2022-01-06 00:00:00,3833.8287030577303,3841.811214866292,3824.7565325236537,3833.711348171347,56560,3818.6919829826707,3815.365587600373,,3820.625935972533,3815.6866545807884,3818.6919829826707,3836.688142036651,3800.6958239286905,54524.95
2022-01-06 01:00:00,3824.7087782971066,3831.219582354832,3818.7541934528363,3827.2374692972103,54280,3819.7535046102007,3815.532265062565,,3821.2556058129785,3816.139627706923,3819.7535046102007,3837.091774907787,3802.4152343126143,54521.4
2022-01-06 02:00:00,3829.518383305679,3834.1540171435936,3827.6862675905145,3827.68725358125,36792,3820.057672460295,3815.8141359255033,,3821.8681436956713,3816.592475780426,3820.057672460295,3837.7426005720386,3802.372744348552,53508.45
2022-01-06 03:00:00,3821.0579242313424,3826.0382632692526,3813.768802153334,3820.5082155166638,59178,3820.6990628674985,3816.1240689000033,,3821.7386267262423,3816.746034201455,3820.6990628674985,3837.396827646455,3804.0012980885417,53617.35
2022-01-06 04:00:00,3828.1581738456234,3840.792582222135,3821.845867012182,3832.1329292451132,59444,3822.0175421173053,3816.752172827043,,3822.728560299468,3817.3494418502264,3822.0175421173053,3837.8937922708797,3806.141291963731,53780.6
2022-01-06 05:00:00,3820.917946280239,3835.6184131315918,3817.156598506629,3822.8075296604197,55377,3821.7613606565815,3816.9218386593043,,3822.736081190987,3817.56348450945,3821.7613606565815,3837.3993939378634,3806.1233273752996,53324.55
2022-01-06 06:00:00,3821.9004787134704,3823.437550042575,3813.978653878592,3820.858960861577,50716,3821.595645523777,3817.2297808075887,,3822.5573078262814,3817.6927188762,3821.595645523777,3837.196261052657,3805.995029994897,53324.1
2022-01-06 07:00:00,3813.9392449343554,3822.6873805467194,3805.4364521972143,3816.106991672861,54940,3821.7757583017133,3817.341884618793,,3821.942992002146,3817.630533495677,3821.7757583017133,3837.0134062630855,3806.538110340341,53176.8
